:Item Number,QOH,Order Point,PriceA,PriceB,PriceC,PriceD,PriceE,PriceF,PriceWD,CorePrice,Unit Measure,Description
323-1376,5,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1377,5,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1378,4,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1379,6,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1380,3,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1381,12,20,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1382,9,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1383,4,4,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1384,9,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1385,7,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1386,5,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1387,6,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1388,6,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1389,8,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1390,8,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1391,10,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1392,8,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1393,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1394,9,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1395,7,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1396,9,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1397,12,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1398,4,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1399,2,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1400,4,4,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1401,8,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1402,10,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1403,6,14,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1404,1,6,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1405,6,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1406,5,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1407,6,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1408,10,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1409,4,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1410,10,13,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1411,8,18,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1412,4,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1413,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1414,9,9,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1415,2,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1416,7,15,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1417,3,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1418,4,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1419,5,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1420,3,4,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1421,7,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1422,9,12,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1423,11,16,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1424,8,10,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1425,5,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1426,5,8,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1427,7,17,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1428,2,11,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
323-1429,2,7,56.23,64.66,74.36,85.51,98.34,113.09,42.17,25.00,Each,Reman Starter
